StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent_form,part1_id,age,gender,study_timer_First Click,study_timer_Last Click,study_timer_Page Submit,study_timer_Click Count,prior_knowledge_1,Q_RecaptchaStatus,Q_RecaptchaError,Q_BallotBoxStuffing,PROLIFIC_PID,Video
21/04/2026 10:24,21/04/2026 10:31,IP Address,100,415,TRUE,21/04/2026 10:31,R_8qBKAkMrR36dOQJ,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",63ac36665e9b2bd1c2cda1ba,57,Female,6.906,290.068,292.661,2,2,complete,,,63ac36665e9b2bd1c2cda1ba,Tea
21/04/2026 10:24,21/04/2026 10:31,IP Address,100,419,TRUE,21/04/2026 10:31,R_838mAudnQCINd1D,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",69790c4c9bae6e6d3471dec3,24,Female,9.392,9.392,378.973,1,2,complete,,,69790c4c9bae6e6d3471dec3,Tea
21/04/2026 10:25,21/04/2026 10:31,IP Address,100,374,TRUE,21/04/2026 10:31,R_8OOCgkbVe3TJkHL,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",66cdced52b59520d110dc694,33,Female,0,0,288.991,0,1,complete,,,66cdced52b59520d110dc694,Tea
21/04/2026 10:23,21/04/2026 10:32,IP Address,100,482,TRUE,21/04/2026 10:32,R_8R51IqnkufD5dnL,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",66d31a1b0515fe747830bab9,61,Male,0,0,291.931,0,3,complete,,,66d31a1b0515fe747830bab9,Tea
21/04/2026 10:25,21/04/2026 10:32,IP Address,100,375,TRUE,21/04/2026 10:32,R_2CDbCwaJLfBRwSf,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",67645f08789bda1a81f357b5,36,Male,0,0,287.39,0,4,complete,,,67645f08789bda1a81f357b5,Tea
21/04/2026 10:26,21/04/2026 10:32,IP Address,100,325,TRUE,21/04/2026 10:32,R_893wKeOXykkdGzn,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",6110c7e6ccdfb13e3dde5f4f,50,Male,11.961,11.961,287.388,1,2,complete,,,6110c7e6ccdfb13e3dde5f4f,Tea
21/04/2026 10:26,21/04/2026 10:32,IP Address,100,337,TRUE,21/04/2026 10:32,R_8FCZTb1kcMMJTxF,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",5dffe96782a955c221410ed4,28,Female,0,0,286.053,0,1,complete,,,5dffe96782a955c221410ed4,Tea
21/04/2026 10:26,21/04/2026 10:32,IP Address,100,340,TRUE,21/04/2026 10:32,R_8qUKi6hWzWCwTH9,anonymous,EN,0.800000012,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",6682504bc0252a33b4c4406e,40,Male,0,0,287.645,0,2,complete,,,6682504bc0252a33b4c4406e,Tea
21/04/2026 10:25,21/04/2026 10:32,IP Address,100,418,TRUE,21/04/2026 10:32,R_2b29RdpBFs3BSTN,anonymous,EN,0.899999976,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",6759bb1db4ca495276aefe4d,72,Female,0,0,296.787,0,2,complete,,,6759bb1db4ca495276aefe4d,Tea
21/04/2026 10:26,21/04/2026 10:32,IP Address,100,333,TRUE,21/04/2026 10:32,R_8ziooNA46xvXiwY,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",6659fb37cee75e81ac1c8e5c,38,Female,4.231,4.231,288.456,1,4,complete,,,6659fb37cee75e81ac1c8e5c,Tea
21/04/2026 10:27,21/04/2026 10:32,IP Address,100,335,TRUE,21/04/2026 10:32,R_8omzzPaTs1IXOmJ,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",677680efa1797f88af07cd6a,19,Male,0,0,294.341,0,2,complete,,,677680efa1797f88af07cd6a,Tea
21/04/2026 10:26,21/04/2026 10:32,IP Address,100,357,TRUE,21/04/2026 10:32,R_8mmJaWMIB4jPXwr,anonymous,EN,0.899999976,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",6614fb6af3c5aa23b962ea2d,57,Male,39.259,285.845,286.999,2,1,complete,,,6614fb6af3c5aa23b962ea2d,Tea
21/04/2026 10:26,21/04/2026 10:32,IP Address,100,386,TRUE,21/04/2026 10:32,R_8NEYMRgmwbsgEeG,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",57e03c03538c8c0001616262,37,Female,0,0,289.851,0,2,complete,,,57e03c03538c8c0001616262,Tea
21/04/2026 10:25,21/04/2026 10:32,IP Address,100,421,TRUE,21/04/2026 10:32,R_2My6VmmBgbzi6Re,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",5dbf5fe16849043f135aa2c0,38,Male,0,0,286.177,0,2,complete,,,5dbf5fe16849043f135aa2c0,Tea
21/04/2026 10:26,21/04/2026 10:32,IP Address,100,346,TRUE,21/04/2026 10:32,R_8kLbjjXFjpH4gQ9,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",681485b41e4f472801db525a,58,Female,0,0,287.458,0,1,complete,,,681485b41e4f472801db525a,Tea
21/04/2026 10:26,21/04/2026 10:32,IP Address,100,354,TRUE,21/04/2026 10:32,R_8ZWXzHKH1ScxCy5,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",675230b036aa5c694a8c4dd5,44,Female,0,0,295.369,0,1,complete,,,675230b036aa5c694a8c4dd5,Tea
21/04/2026 10:24,21/04/2026 10:32,IP Address,100,486,TRUE,21/04/2026 10:32,R_8OGCpisQqnaM74W,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",57a7326516a091000112edb2,69,Female,0,0,303.111,0,2,complete,,,57a7326516a091000112edb2,Tea
21/04/2026 10:26,21/04/2026 10:32,IP Address,100,349,TRUE,21/04/2026 10:32,R_8nOwYLpg43DsK1i,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",5dee651e58776a51569d31f3,53,Female,0,0,289.095,0,6,complete,,,5dee651e58776a51569d31f3,Tea
21/04/2026 10:27,21/04/2026 10:32,IP Address,100,341,TRUE,21/04/2026 10:32,R_2myhRwoFgwfLhhn,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",6744d143eddffd17d345b192,26,Male,4.535,247.631,290.777,6,1,complete,,,6744d143eddffd17d345b192,Tea
21/04/2026 10:25,21/04/2026 10:32,IP Address,100,446,TRUE,21/04/2026 10:32,R_2f0MgSsdtEpCHg7,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",5984e46fc0334000018fdbbb,53,Female,0,0,291.081,0,3,complete,,,5984e46fc0334000018fdbbb,Tea
21/04/2026 10:27,21/04/2026 10:33,IP Address,100,350,TRUE,21/04/2026 10:33,R_2eXzQTvASwAhOmK,anonymous,EN,0.899999976,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",5ec43020306f252ea5d83f6f,36,Female,0,0,297.079,0,2,complete,,,5ec43020306f252ea5d83f6f,Tea
21/04/2026 10:25,21/04/2026 10:33,IP Address,100,477,TRUE,21/04/2026 10:33,R_2F5FmlIliH7AUKi,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",66a93de3f2548f23b727c479,38,Female,0,0,287.696,0,1,complete,,,66a93de3f2548f23b727c479,Tea
21/04/2026 10:26,21/04/2026 10:33,IP Address,100,366,TRUE,21/04/2026 10:33,R_2gkf5q8DU6mf2R4,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",676e6f5eb2e5690f74382e58,43,Male,2.752,17.368,291.678,2,2,complete,,,676e6f5eb2e5690f74382e58,Tea
21/04/2026 10:26,21/04/2026 10:33,IP Address,100,396,TRUE,21/04/2026 10:33,R_2owjFU1xf1LNfGC,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",5bd2a0799afb5b00015be460,53,Female,4.807,299.703,301.428,3,1,complete,,,5bd2a0799afb5b00015be460,Tea
21/04/2026 10:27,21/04/2026 10:33,IP Address,100,348,TRUE,21/04/2026 10:33,R_2I5JrJbhmCWNQ5s,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",5c0a29b6c307a400016adb9f,28,Female,0,0,291.029,0,2,complete,,,5c0a29b6c307a400016adb9f,Tea
21/04/2026 10:27,21/04/2026 10:33,IP Address,100,361,TRUE,21/04/2026 10:33,R_2FllbjZ6HzSHQe7,anonymous,EN,1,"I confirm that I understand that by ticking/initialling each box below I am consenting to this element of the study. I understand that it will be assumed that unticked/initialled boxes means that I DO NOT consent to that part of the study. I understand that by not giving consent for any one element that I may be deemed ineligible for the study.,I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",6730f2e20f5915ff4ad2c07d,60,Female,0,0,289.954,0,2,complete,,,6730f2e20f5915ff4ad2c07d,Tea
